-175.983 -0.0982368 -17.2638 -0.0328853 -0.122041 -0.0114407 15.9667 -0.0633604 1.2409 -0.014228 -0.100427 -0.0181331 1.5 
-174.41 -0.119771 -16.9378 -0.0341107 -0.131976 -0.0130156 16.0588 -0.0660345 1.23931 -0.0142999 -0.0970129 -0.0197627 1.6 
-172.832 -0.14404 -16.5953 -0.0353129 -0.141546 -0.0147598 16.1591 -0.0670022 1.23737 -0.0145302 -0.0929777 -0.0214087 1.7 
-171.246 -0.171179 -16.2367 -0.0365046 -0.150692 -0.0166721 16.267 -0.0663556 1.23559 -0.0148948 -0.0883849 -0.022941 1.8 
-169.653 -0.201338 -15.8624 -0.0376973 -0.159364 -0.0187386 16.382 -0.0643813 1.23418 -0.0153572 -0.0833531 -0.0242513 1.9 
-168.051 -0.234677 -15.4729 -0.0389008 -0.167523 -0.0209356 16.5035 -0.0615108 1.23317 -0.0158719 -0.0779935 -0.0252653 2 
-166.439 -0.27135 -15.0687 -0.0386826 -0.176362 -0.0231698 16.6505 -0.0557687 1.21319 0.00642163 -0.0948131 -0.0260197 2.1 
-164.816 -0.311384 -14.6491 -0.037391 -0.186268 -0.025514 16.7997 -0.0456572 1.18465 0.00976667 -0.0996396 -0.0275381 2.2 
-163.182 -0.354704 -14.2131 -0.0359461 -0.196203 -0.0279962 16.9506 -0.0321734 1.16309 0.00946768 -0.0961466 -0.0282758 2.3 
-161.538 -0.401249 -13.7599 -0.0345378 -0.205554 -0.0305362 17.103 -0.0172255 1.1517 0.00853761 -0.0886419 -0.0278609 2.4 
-159.882 -0.450995 -13.2896 -0.0332118 -0.21408 -0.0330198 17.2568 -0.00288934 1.14802 0.00766904 -0.0801297 -0.0262874 2.5 
-158.215 -0.50394 -12.8027 -0.0319763 -0.221761 -0.035334 17.4117 0.00897298 1.14842 0.00709321 -0.0720614 -0.023747 2.6 
-156.515 -0.560998 -12.2953 -0.0323106 -0.228207 -0.037254 18.018 0.0109228 1.1475 -0.0157226 -0.054964 -0.0172523 2.7 
-154.759 -0.623237 -11.765 -0.0337932 -0.232746 -0.0384849 18.6188 -0.000916489 1.14615 -0.0182677 -0.0345488 -0.00981536 2.8 
-152.947 -0.690889 -11.2146 -0.0354155 -0.235127 -0.0390898 19.212 -0.0252771 1.14956 -0.0166886 -0.0125326 -0.00397453 2.9 
-151.078 -0.764138 -10.6474 -0.0369098 -0.235289 -0.0393079 19.7955 -0.05789 1.15795 -0.0141596 0.00929707 -0.00089531 3 
-149.154 -0.843125 -10.0675 -0.0381638 -0.233322 -0.0394559 20.3675 -0.09274 1.16949 -0.0116708 0.0298792 -0.00104137 3.1 
-147.173 -0.927972 -9.47897 -0.0391387 -0.229383 -0.0398592 20.9261 -0.123338 1.18234 -0.0098216 0.0488967 -0.00420673 3.2 
-145.136 -1.01882 -8.88634 -0.0398629 -0.223635 -0.0407856 21.4698 -0.144147 1.1954 -0.0090157 0.0664584 -0.00955643 3.3 
-143.044 -1.11586 -8.29414 -0.0404247 -0.21622 -0.0423896 21.997 -0.151883 1.2083 -0.00941336 0.0827899 -0.0157999 3.4 
-140.896 -1.21938 -7.70699 -0.0409507 -0.207252 -0.0446822 22.5063 -0.146345 1.221 -0.0108947 0.09807 -0.0214885 3.5 
-138.69 -1.32971 -7.1287 -0.0424251 -0.195091 -0.048309 23.0885 -0.111353 1.26488 -0.0290188 0.144048 -0.038196 3.6 
-136.421 -1.44766 -6.56612 -0.0448041 -0.179481 -0.0534334 23.6429 -0.0508336 1.31511 -0.0373077 0.169533 -0.0474923 3.7 
-134.091 -1.57451 -6.02841 -0.0479142 -0.161994 -0.0592111 24.1682 0.0168368 1.34799 -0.044326 0.184115 -0.048726 3.8 
-131.703 -1.71157 -5.52318 -0.0517695 -0.143249 -0.0648418 24.6629 0.0728414 1.36699 -0.0495335 0.19573 -0.0427509 3.9 
-129.258 -1.86008 -5.05666 -0.056219 -0.12333 -0.0697426 25.1259 0.102937 1.38051 -0.0520321 0.207365 -0.0323151 4 
-126.76 -2.02107 -4.63435 -0.0609818 -0.102198 -0.0736789 25.5565 0.101469 1.39313 -0.0516831 0.219079 -0.0212368 4.1 
-124.214 -2.19539 -4.26149 -0.0657534 -0.0798761 -0.0767958 25.9543 0.072647 1.40577 -0.049183 0.230257 -0.0131877 4.2 
-121.622 -2.38364 -3.94311 -0.0703166 -0.0564601 -0.0795385 26.3188 0.02857 1.41795 -0.0457958 0.240537 -0.010557 4.3 
-119.014 -2.58434 -3.68464 -0.0679938 -0.0323345 -0.0817464 26.1717 -0.0234983 1.42972 0.0524535 0.242344 -0.00395003 4.4 
-116.417 -2.79493 -3.48837 -0.0621095 -0.00838649 -0.0839626 26.0028 -0.0600255 1.43455 0.061337 0.237902 -0.00996461 4.5 
-113.835 -3.01396 -3.35348 -0.0559439 0.0149746 -0.0867674 25.8126 -0.0693389 1.43231 0.0615905 0.231736 -0.0185046 4.6 
-111.275 -3.23995 -3.27782 -0.0565659 0.0350814 -0.0901223 25.5376 -0.0672833 1.37648 -0.0342771 0.18085 -0.0230712 4.7 
-108.743 -3.47196 -3.25396 -0.0605738 0.0519881 -0.0933212 25.2467 -0.0733107 1.32144 -0.0402094 0.164196 -0.0209353 4.8 
-106.241 -3.70972 -3.27373 -0.0647316 0.0680011 -0.09636 24.9408 -0.0876355 1.29759 -0.0390352 0.159892 -0.019875 4.9 
-103.772 -3.95317 -3.33216 -0.0687791 0.0836333 -0.0994383 24.6224 -0.105399 1.29079 -0.0372503 0.155773 -0.0208711 5 
-101.337 -4.20232 -3.42607 -0.0727259 0.0987049 -0.102745 24.293 -0.121601 1.28757 -0.0357296 0.149185 -0.0237877 5.1 
-98.9382 -4.4572 -3.55265 -0.0766345 0.112987 -0.106422 23.9542 -0.132738 1.28301 -0.0347572 0.140948 -0.027987 5.2 
-96.5761 -4.71785 -3.70897 -0.0805799 0.12636 -0.110546 23.607 -0.13745 1.27692 -0.0343824 0.132056 -0.0326451 5.3 
-94.252 -4.9843 -3.89189 -0.0846246 0.13878 -0.115114 23.2528 -0.136384 1.27016 -0.0344836 0.122945 -0.0370179 5.4 
-91.9665 -5.25662 -4.09827 -0.0888035 0.150231 -0.120064 22.8927 -0.13155 1.26334 -0.0348429 0.113687 -0.0406168 5.5 
-89.7204 -5.53488 -4.32497 -0.0931192 0.160703 -0.125302 22.5281 -0.125489 1.25667 -0.0352251 0.10425 -0.0432718 5.6 
-87.5082 -5.81985 -4.56999 -0.0960608 0.170906 -0.130795 22.279 -0.11713 1.26153 -0.013539 0.10772 -0.0457231 5.7 
-85.3245 -6.1123 -4.83278 -0.0983383 0.181031 -0.136609 22.0221 -0.105599 1.26818 -0.012464 0.104056 -0.0483772 5.8 
-83.1704 -6.41224 -5.11219 -0.100735 0.190555 -0.142603 21.7584 -0.0937575 1.26903 -0.0133648 0.0968649 -0.049697 5.9 
-81.0465 -6.71959 -5.40655 -0.103279 0.199281 -0.14862 21.4882 -0.0846304 1.26548 -0.0141404 0.0887373 -0.0498311 6 
-78.9534 -7.03425 -5.71376 -0.105913 0.207185 -0.154558 21.2123 -0.0801281 1.26021 -0.0144752 0.080645 -0.049281 6.1 
-76.8915 -7.35608 -6.03157 -0.108574 0.214283 -0.160373 20.9314 -0.0808154 1.25481 -0.0143516 0.0726738 -0.0486204 6.2 
-74.8609 -7.68495 -6.35773 -0.111218 0.220578 -0.166075 20.6465 -0.0860805 1.24981 -0.0138676 0.0646614 -0.0483469 6.3 
-72.8619 -8.02068 -6.69005 -0.113821 0.226053 -0.171714 20.3583 -0.0945245 1.24521 -0.0131778 0.0564755 -0.0487938 6.4 
-70.8945 -8.36312 -7.02639 -0.116382 0.230681 -0.177366 20.0677 -0.104424 1.24091 -0.0124475 0.0480634 -0.0500987 6.5 
-68.9585 -8.7121 -7.36469 -0.118917 0.234427 -0.183109 19.7758 -0.114148 1.23687 -0.0118173 0.0394247 -0.0522203 6.6 
-67.0573 -9.06682 -7.702 -0.119484 0.237742 -0.188928 19.4113 -0.122394 1.24255 0.0181816 0.0385512 -0.0530885 6.7 
-65.1934 -9.42646 -8.03601 -0.118847 0.240584 -0.194946 19.0561 -0.125905 1.25056 0.0217324 0.0309128 -0.0563573 6.8 
-63.3658 -9.79081 -8.36559 -0.118175 0.242428 -0.201192 18.7116 -0.124236 1.25369 0.021351 0.0197214 -0.059668 6.9 
-61.5731 -10.1597 -8.68931 -0.117638 0.243062 -0.207608 18.3784 -0.118674 1.25246 0.0201975 0.00748016 -0.0623928 7 
-59.8148 -10.5328 -9.00523 -0.11867 0.243325 -0.214185 18.0362 -0.114757 1.26343 -0.00248114 0.0110178 -0.0632039 7.1 
-58.0907 -10.9098 -9.31208 -0.120717 0.243451 -0.220725 17.6995 -0.116148 1.27845 -0.00584847 0.0054043 -0.0625052 7.2 
-56.4003 -11.2909 -9.60921 -0.122849 0.242713 -0.227092 17.3695 -0.122694 1.28744 -0.00592424 -0.00561657 -0.0620572 7.3 
-54.7428 -11.676 -9.89558 -0.124897 0.240744 -0.233289 17.0473 -0.13302 1.2901 -0.00529959 -0.0187538 -0.062372 7.4 
-53.1148 -12.0656 -10.1704 -0.12764 0.235695 -0.23943 16.7854 -0.140371 1.2614 -0.0172871 -0.0630083 -0.0684838 7.5 
-51.5123 -12.4601 -10.4314 -0.130946 0.227123 -0.245654 16.5406 -0.143887 1.22105 -0.0197377 -0.0887591 -0.073688 7.6 
-49.9331 -12.8597 -10.6746 -0.134384 0.216573 -0.25208 16.3132 -0.144647 1.19178 -0.0206442 -0.102366 -0.0784237 7.7 
-48.3751 -13.2646 -10.8972 -0.137883 0.204923 -0.258766 16.1043 -0.143635 1.17683 -0.0213426 -0.110169 -0.082676 7.8 
-46.8364 -13.6753 -11.0975 -0.14142 0.192535 -0.265704 15.9149 -0.141798 1.17208 -0.0220147 -0.116143 -0.0864179 7.9 
-45.3151 -14.0922 -11.2743 -0.144975 0.179493 -0.272846 15.7454 -0.139956 1.17253 -0.0226458 -0.122041 -0.0896744 8 
-43.8078 -14.5163 -11.4276 -0.147525 0.166084 -0.280347 15.6354 -0.132898 1.1786 -0.00706954 -0.122213 -0.0958197 8.1 
-42.311 -14.9486 -11.5576 -0.149391 0.152418 -0.288401 15.5442 -0.119368 1.1859 -0.00564677 -0.124884 -0.101718 8.2 
-40.8235 -15.3895 -11.6643 -0.151251 0.13832 -0.296882 15.4713 -0.101495 1.19096 -0.00719427 -0.128878 -0.106165 8.3 
-39.3439 -15.8398 -11.7479 -0.153215 0.123739 -0.305613 15.4162 -0.0819379 1.19324 -0.00926374 -0.133093 -0.108893 8.4 
-37.8711 -16.2999 -11.8083 -0.155262 0.108715 -0.314425 15.3781 -0.0632071 1.19342 -0.0111912 -0.136812 -0.109977 8.5 
-36.4026 -16.7707 -11.8453 -0.157257 0.0948764 -0.32339 15.3821 -0.0476801 1.21445 -0.0108423 -0.111025 -0.109143 8.6 
-34.9362 -17.2535 -11.8601 -0.159171 0.0829566 -0.332499 15.3989 -0.0365696 1.24539 -0.0112934 -0.0976248 -0.10749 8.7 
-33.4714 -17.749 -11.8549 -0.161014 0.0719083 -0.341524 15.4284 -0.0304852 1.26971 -0.0115574 -0.0928854 -0.105342 8.8 
-32.005 -18.259 -11.8315 -0.164341 0.0600649 -0.349826 15.5235 -0.0402583 1.26556 -0.0369431 -0.112546 -0.0961402 8.9 
-30.5342 -18.785 -11.7904 -0.168627 0.0468823 -0.3569 15.6309 -0.0678682 1.24348 -0.0395609 -0.122437 -0.0872045 9 
-29.0581 -19.3275 -11.7305 -0.172713 0.0332656 -0.363065 15.7496 -0.108928 1.22129 -0.0368223 -0.123841 -0.0810296 9.1 
-27.5761 -19.8869 -11.6507 -0.176352 0.0198568 -0.36877 15.8792 -0.157329 1.20585 -0.0328749 -0.119797 -0.0785292 9.2 
-26.0875 -20.4634 -11.5505 -0.179521 0.00698723 -0.374471 16.0198 -0.206473 1.19763 -0.0290553 -0.11308 -0.0798649 9.3 
-24.5917 -21.0576 -11.4301 -0.182271 -0.00524055 -0.380571 16.1711 -0.250171 1.19451 -0.0260253 -0.105477 -0.0846528 9.4 
-23.0879 -21.6699 -11.2898 -0.184693 -0.016843 -0.387387 16.3328 -0.283373 1.19404 -0.0241782 -0.0978174 -0.092082 9.5 
-21.5837 -22.2977 -11.1303 -0.184806 -0.0273538 -0.395333 16.331 -0.297169 1.20749 0.00917156 -0.0811582 -0.103503 9.6 
-20.0862 -22.9379 -10.9527 -0.18327 -0.03689 -0.404752 16.3395 -0.288087 1.22719 0.0134812 -0.0731082 -0.116362 9.7 
-18.5949 -23.5911 -10.7585 -0.181568 -0.046141 -0.415462 16.3578 -0.258711 1.24162 0.01111 -0.0706678 -0.127174 9.8 
-17.1091 -24.2579 -10.5488 -0.180071 -0.0554405 -0.427107 16.3851 -0.214725 1.2487 0.00684158 -0.070659 -0.134398 9.9 
-15.6113 -24.9465 -10.3233 -0.179174 -0.065432 -0.439267 16.7989 -0.158671 1.23219 -0.0025074 -0.0803281 -0.139237 10 
-14.0842 -25.6655 -10.0814 -0.178862 -0.0757382 -0.451602 17.2155 -0.0959016 1.2038 -0.00836648 -0.0766727 -0.138737 10.1 
-12.5282 -26.4155 -9.82308 -0.178949 -0.0851129 -0.463801 17.633 -0.0355698 1.18332 -0.0127696 -0.0633969 -0.133122 10.2 
-10.9438 -27.1974 -9.54861 -0.179341 -0.0927833 -0.475514 18.0502 0.0137528 1.17553 -0.0156262 -0.0456079 -0.123197 10.3 
-9.3491 -28.0026 -9.26096 -0.178704 -0.0979452 -0.486323 18.0626 0.0405929 1.19379 0.00265605 -0.020091 -0.107209 10.4 
-7.7619 -28.8226 -8.96371 -0.177226 -0.101008 -0.495954 18.0789 0.0420499 1.22241 0.00720488 -0.008207 -0.0925253 10.5 
-6.18181 -29.6579 -8.65911 -0.17547 -0.103126 -0.50436 18.0991 0.0219211 1.24279 0.0108588 -0.00514514 -0.0800461 10.6 
-4.60848 -30.5087 -8.34882 -0.173413 -0.104956 -0.511714 18.1224 -0.0136296 1.25238 0.0151007 -0.00580135 -0.0710317 10.7 
-3.04163 -31.3749 -8.03376 -0.170977 -0.106761 -0.518365 18.1482 -0.0568634 1.25477 0.019545 -0.00702857 -0.0661832 10.8 
-1.481 -32.2562 -7.71432 -0.168131 -0.108594 -0.524734 18.1759 -0.0997741 1.25407 0.0235557 -0.00758209 -0.0654876 10.9 
0.0736823 -33.1523 -7.39068 -0.164905 -0.110439 -0.53122 18.2054 -0.135349 1.25285 0.0265945 -0.0073287 -0.0682839 11 
1.62266 -34.0629 -7.06299 -0.16138 -0.112275 -0.538128 18.2365 -0.158551 1.25212 0.0283315 -0.00653753 -0.0734379 11.1 
3.16619 -34.9876 -6.73143 -0.15767 -0.114085 -0.545631 18.2692 -0.166881 1.25201 0.0286807 -0.00548753 -0.0795739 11.2 
4.70446 -35.9263 -6.39623 -0.153905 -0.115851 -0.553762 18.3034 -0.160489 1.25228 0.0277864 -0.00434032 -0.0853192 11.3 
6.25293 -36.8882 -6.05586 -0.152521 -0.118526 -0.562742 18.6999 -0.132743 1.22966 -0.0110217 -0.0183228 -0.0977554 11.4 
7.8265 -37.8826 -5.70844 -0.153025 -0.121867 -0.572545 19.093 -0.0881612 1.1993 -0.0210503 -0.0158108 -0.103916 11.5 
9.42436 -38.9099 -5.35369 -0.154157 -0.124467 -0.582832 19.4811 -0.0365504 1.18221 -0.0265845 -0.00332155 -0.104988 11.6 
11.0467 -39.9713 -4.99204 -0.157127 -0.125579 -0.592801 19.8912 -0.00148642 1.17868 -0.0505894 0.0122809 -0.0929014 11.7 
12.6938 -41.0686 -4.62513 -0.161284 -0.12493 -0.601639 20.2943 0.0044492 1.18352 -0.0533047 0.0281673 -0.0781656 11.8 
14.3645 -42.2024 -4.25555 -0.165581 -0.122581 -0.609317 20.6894 -0.0184975 1.19188 -0.0511483 0.0427285 -0.0650433 11.9 
16.058 -43.3734 -3.88623 -0.169684 -0.118714 -0.616124 21.0754 -0.0636092 1.2007 -0.0471433 0.055869 -0.0561755 12 
17.7731 -44.582 -3.52019 -0.173428 -0.113529 -0.622557 21.4511 -0.119862 1.20898 -0.0426667 0.0679797 -0.0530336 12.1 
19.5087 -45.8283 -3.16046 -0.176763 -0.107208 -0.629194 21.8153 -0.174549 1.21678 -0.0388652 0.0793929 -0.0557632 12.2 
21.2636 -47.1126 -2.81003 -0.17976 -0.0999056 -0.636562 22.1672 -0.21622 1.22439 -0.0366245 0.0902526 -0.063215 12.3 
23.0363 -48.4348 -2.47182 -0.182585 -0.0917436 -0.645023 22.506 -0.237282 1.23198 -0.0364025 0.10058 -0.0732694 12.4 
24.8076 -49.7817 -2.15042 -0.184339 -0.0813967 -0.654862 22.3863 -0.238103 1.27286 -0.0214831 0.133306 -0.0820015 12.5 
26.5585 -51.1401 -1.85093 -0.185642 -0.0694069 -0.665911 22.2589 -0.222319 1.31494 -0.0219492 0.139753 -0.0900928 12.6 
28.2879 -52.51 -1.57626 -0.187218 -0.0576207 -0.677616 22.1242 -0.196097 1.33339 -0.0245186 0.134226 -0.0952435 12.7 
29.9945 -53.891 -1.32714 -0.189185 -0.0466229 -0.689539 21.9818 -0.167427 1.335 -0.0271555 0.126457 -0.0969995 12.8 
31.6772 -55.2822 -1.10267 -0.191516 -0.0363702 -0.701365 21.8318 -0.143552 1.33029 -0.0291223 0.119852 -0.0958482 12.9 
33.3348 -56.6829 -0.901344 -0.194122 -0.0266868 -0.712885 21.6745 -0.129416 1.32505 -0.0300671 0.114501 -0.0928673 13 
34.9664 -58.092 -0.721543 -0.196885 -0.017463 -0.724002 21.5106 -0.126973 1.32084 -0.02994 0.109665 -0.0893662 13.1 
36.5713 -59.5087 -0.561725 -0.199695 -0.00867905 -0.734729 21.3409 -0.135309 1.31743 -0.0289347 0.104803 -0.0865534 13.2 
38.1487 -60.9323 -0.420399 -0.202468 -0.000370325 -0.745176 21.166 -0.151375 1.3143 -0.0273988 0.0997129 -0.0852926 13.3 
39.6981 -62.3619 -0.296085 -0.20516 0.00740546 -0.755511 20.9867 -0.171047 1.31113 -0.0257306 0.0943864 -0.0859833 13.4 

